"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107052718",1585.80813693142,-9.2138241924678,1.89058030369958,-4.87354288756619,1.09614457775246e-06,6.01323263116429e-05
"EGFL6",1076.14003875348,1.33823953041424,0.423881015234017,3.15711127018845,0.0015934053110712,0.0186201091380536
"LOC101749021",6.64470442411067,3.09254308119707,0.890718516649657,3.47196451335641,0.000516664628615505,0.00799233865014098
"MXRA5",11365.5776536531,1.15900723113543,0.312916983279524,3.70388087916628,0.000212325991970244,0.00401476827795651
"XG",35.3039484601719,-2.96573773881816,0.579627354915905,-5.116628319325,3.11045700314293e-07,2.16804952054362e-05
"CNGA3",19.525026932131,2.25649145876924,0.80070201657952,2.81814134602613,0.00483025409916185,0.0414548219983113
"LOC107051965",49.9391584863113,1.52151197421197,0.351006228847915,4.33471502544537,1.45949067036372e-05,0.000476856381894204
"LOC101751432",7.73489073287975,6.21912664325727,1.83940832039563,3.38104735870696,0.000722100960105138,0.0104092639618076
"LOC107055505",19.9037064569808,-1.31723598001141,0.47279622491867,-2.78605435193143,0.00533539248744506,0.0445635648833875
"FAM155A",35.6967061054551,1.42948843639299,0.491761353369142,2.90687429298646,0.00365059868585108,0.0340072018041494
"LOC107050476",100.212830655124,-5.72427952888104,2.00917711503111,-2.84906665821365,0.00438476926687776,0.0385848186419428
"TEX30",393.433056927978,2.07789554568899,0.47496553845048,4.37483433528227,1.21524734003342e-05,0.000412210042399886
"TPP2",7817.07304153862,1.17941582682991,0.311391366363671,3.78756752508186,0.000152129348064114,0.00311873936850238
"CLYBL",253.487697067001,-1.42984173708937,0.36584538116479,-3.90832250645613,9.29391893029095e-05,0.0021370001949158
"GPC6",12.5569060576254,2.53687550985932,0.897294692556341,2.82724898620754,0.00469498073525435,0.0406273552037054
"SLITRK1",23.0779287957874,-2.1985161522692,0.563465005244172,-3.90177940388062,9.54881592022977e-05,0.00218168192247295
"LOC107051569",4.90928862524453,5.48523288683656,1.7270762166547,3.17602247888127,0.00149309381043899,0.0177660147225629
"SPRY2",1722.1358046597,1.13015574014208,0.294876800091047,3.83263701923357,0.000126776945351028,0.00271485955020383
"LECT1",37.9368385537527,1.38442951413451,0.442271362769758,3.13027166277377,0.00174644712652735,0.0199622837472007
"LACC1",97.4689336380728,1.53887392452176,0.54923143396973,2.80186790002003,0.00508076732775503,0.0430847130169456
"LOC112531627",53.4667349313164,-1.00322981071217,0.32868651077057,-3.05223907230086,0.00227141113336594,0.0242439959087105
"SUCLA2",6018.60428714373,-1.36136900110571,0.285332605907744,-4.77116520481322,1.83163229650457e-06,8.99321338068294e-05
"DHRS12",124.958975475765,1.60500760290336,0.526691007209397,3.04734195369555,0.00230874900463409,0.0245870010835029
"TPTE",184.507498083948,1.82966923474073,0.404108992976667,4.52766275074301,5.96396640516124e-06,0.000232974810737002
"SLC25A15",540.907354824728,-1.40498099161924,0.30330508800917,-4.63223680433862,3.6173605363774e-06,0.000153810530589227
"C4A",739.868260680346,1.79597330905248,0.475578040038882,3.77640083824234,0.000159110862253966,0.00322099825250797
"FREM2",199.755031202137,2.87964582986591,0.509334938952746,5.65373707876159,1.56996307266101e-08,1.75500148764005e-06
"DCLK1",264.777728888157,1.67386926762649,0.5120990078937,3.26864384000905,0.00108064234323505,0.0140199540209196
"LOC107052065",63.0611532908353,2.48250449500786,0.690251570791251,3.59652132651015,0.00032250115434349,0.00555978226702346
"KL",532.85454073378,-4.05309014774925,0.532501567022609,-7.61141449857398,2.71112228185864e-14,1.66163749785364e-11
"LOC107052071",16.2833052867179,-2.25719466932577,0.666541098575725,-3.38642984528482,0.000708083782718527,0.0102654821811086
"MTUS2",469.291225999035,3.85144811958365,0.421151035270049,9.14505200518868,5.96011798862973e-20,1.05935137129905e-16
"SLC46A3",332.750529056731,-1.32080767040148,0.440819688837162,-2.99625380591696,0.00273318840378403,0.0277756950765337
"FLT1",1816.94626070437,-1.01116652838407,0.298899543164104,-3.38296444912567,0.000717079141262074,0.0103536674709928
"SHISA2",442.455013035664,1.12346503976228,0.225262372558289,4.98736219015707,6.12092510462607e-07,3.78020655218422e-05
"IL17D",52.6167248381682,1.53637476164352,0.353319144118634,4.34840508140608,1.37131144717378e-05,0.00045388621344631
"C11orf87",99.5455027282401,1.90451296707504,0.380015163086905,5.01167624892773,5.39579304776599e-07,3.44981387161844e-05
"RAB39A",77.4323932903525,-1.11409656599095,0.380043333419946,-2.93149877400922,0.003373306977173,0.0322177099474868
"ELMOD1",21.6856436283524,2.00737618624835,0.695119393844452,2.88781496247181,0.00387928006359297,0.0354318210947078
"DCUN1D5",2883.05061358488,1.50336305241736,0.545909479896683,2.75386874157577,0.00588953832200406,0.0479746352590743
"LOC121109136",523.238852184938,1.49974987678518,0.48276694377282,3.10657118539361,0.00189270732383604,0.021188911343813
"MMP13",11.0131281368283,3.77728796287029,1.18066387741169,3.19929154701595,0.00137765773632431,0.016817643272959
"MMP27",28.4258565884585,1.88213912268653,0.67218442385271,2.80003382390031,0.0051097252233207,0.0432271566488825
"MMP7",121.135377685619,-5.94866462953449,1.42501068312606,-4.17447019869694,2.9868031245011e-05,0.000847769008363013
"LOC121107201",7.26480384890396,2.79496977155055,1.01931388851911,2.74201087911316,0.00610643190949044,0.0490481363833061
"CNTN5",6.88334236476305,-3.48566184634659,1.15371832325078,-3.02124164633635,0.00251740367333979,0.0262584113203882
"LOC107052369",16.7667582278577,2.23535211751025,0.777772973342988,2.87404190441635,0.00405255190042026,0.0366006389624338
"SESN3",2411.30590699624,1.13156717266942,0.33965007594154,3.33156755384972,0.00086358337356793,0.0118894894514302
"FAT3",103.669030711436,2.32536910654534,0.315510703459731,7.37017502432253,1.70404168058977e-13,8.1858477921088e-11
"LOC121107447",915.9376798252,-5.56043262067031,0.240227130300314,-23.1465638944238,1.57433876848826e-118,2.79822972711103e-114
"LOC121107448",964.823216662154,-5.14740902003,0.267970440790793,-19.2088687276095,3.11990715289039e-82,2.77266148677369e-78
"CCDC83",46.2282320455573,1.32373357055777,0.360745732514952,3.66943653450677,0.000243085675847904,0.00448660934841188
"LOC112531602",6.34387030033119,4.50043396330021,1.41879515809482,3.17201108110876,0.00151387230430106,0.0179383775577647
"NDUFC2",3157.20378835814,-1.07142511436163,0.226937269396264,-4.7212391213308,2.3441215431863e-06,0.000109643200812088
"THRSPB",75.9800018395821,1.89485835426439,0.660339013904778,2.86952355436269,0.00411090712909181,0.0369399713409898
"THRSP",187.13829482508,2.65910017629334,0.732142782491815,3.63194207452707,0.000281296271924943,0.00499975993719393
"AAMDC",1489.38078027886,-1.12976285683157,0.229058970714156,-4.93219214820191,8.13118697344188e-07,4.73852099487525e-05
"PAK1",765.720199251835,-1.29689752368466,0.377447467906284,-3.43596827097185,0.000590440117165786,0.00888841400735267
"WNT11",168.610420844937,1.72377049583865,0.521725292971747,3.30398107789649,0.000953222658319331,0.0127443967311611
"LOC121109083",16.0947793189636,-3.18003284607985,0.771667516202633,-4.12098835224885,3.77250500433744e-05,0.00102479215397517
"TPBGL",50.8022289410509,2.00798867980349,0.539282245637332,3.72344666646762,0.000196521390463699,0.00378436749090117
"P4HA3",673.816106325816,1.5999163362631,0.460879426066098,3.47144230307569,0.000517670562993585,0.00800093616230259
"DGAT2",584.695102445908,1.2559360492733,0.442309585051512,2.83949543875933,0.00451849410863359,0.0394846186267716
"LOC428119",13.4352712392795,2.34219959092758,0.836943161762374,2.79851691003191,0.00513378812278097,0.0433481948191492
"HPX",88.7167033117463,-2.42913249331148,0.520646868645783,-4.66560473057243,3.0771071704772e-06,0.000136132709500736
"LOC121108648",8.28884898006345,-3.47945343812559,1.05429198375486,-3.30027496342478,0.000965901427514002,0.0128598741368044
"LOC107055991",4724.83977262202,-1.65103672929721,0.385401975159472,-4.28393427048226,1.83617178323712e-05,0.00057356972364247
"LOC429682",186.352906629487,-1.42464544611735,0.485137394004504,-2.93658139678288,0.00331851718364841,0.0318854124053801
"AQP1",1840.52828801976,1.6510147865142,0.568182796178157,2.90578102262095,0.00366337723106549,0.0340905062329623
"LOC101748313",69.0224042536262,2.5777920482751,0.46618123095664,5.52959209229698,3.2097626401348e-08,3.16946228698644e-06
"PTPRN2",170.189200764316,-1.06377857515245,0.241887356914061,-4.39782628047978,1.09340438202284e-05,0.000378833713178829
"VIPR2",565.232054235081,1.11115484792785,0.319599312975982,3.47671225442014,0.000507602267808412,0.00788647089862475
"BAMBI",47.6504888756517,1.44338210797018,0.309810956717893,4.65891240019793,3.17884432670081e-06,0.000138822552979804
"MPP7",834.875542505148,1.00059191792589,0.306933041143911,3.25996808358195,0.00111424751646627,0.0143511850417909
"LOC121110044",37.3161219070608,1.94138320141347,0.439059882560373,4.42168204959269,9.79354987450393e-06,0.000348828475739246
"GPR158",80.2434190002232,1.99776868404886,0.645621492112784,3.0943342321384,0.00197255130480151,0.0219125793072138
"HACD1",10153.8725831021,1.44905048344259,0.335081834620811,4.32446743967003,1.52900784085478e-05,0.000494119733879143
"ST8SIA6",697.91500823336,1.43610940721098,0.523015977253636,2.74582320553955,0.00603592807304554,0.0486168476724143
"ABCB1",1522.59859322878,-1.57092197521015,0.304197641526145,-5.16414909507159,2.41535123182445e-07,1.74514035749788e-05
"ACCSL",1389.10383748064,1.16819710985597,0.426342962268389,2.74004079635908,0.00614315586229295,0.0490955271116884
"COL1A2",56419.043668613,1.3161024750192,0.468750901853318,2.80767987819474,0.00498998031019405,0.0424566347694538
"PON1",3196.54603218087,1.64989697044442,0.372893255098606,4.42458249883905,9.66289728754879e-06,0.000345570093337811
"ASB4",1749.02774523297,1.24929693979097,0.346063694970399,3.61002023022907,0.000306173124810871,0.00531437609412932
"COL28A1",8191.03128187909,1.13894037515694,0.300555188911254,3.78945503913172,0.000150978133316753,0.00311001036271788
"LOC121109765",35.4526396179796,-3.1810599141024,0.788418313920467,-4.03473620277078,5.46636763724294e-05,0.00139596578138443
"SOSTDC1",10.3288588897168,2.41926606418539,0.841315508729132,2.87557526169923,0.00403291987706987,0.0364789404046004
"IGF2BP3",360.858111515548,1.90861177937052,0.398022710075434,4.79523336497257,1.62485562507279e-06,8.13526306480107e-05
"CYCS",12830.1260153884,-1.60500720570973,0.355568766403129,-4.51391504924827,6.36417174945e-06,0.000244841533927975
"HOXA4",150.833569114397,1.0060775967174,0.294164177391248,3.42012275471353,0.000625928839184823,0.00927878164109345
"HOXA10-AS",92.2115140135315,1.19918018573263,0.350501675358888,3.42132511778941,0.000623167882354711,0.00924855058384258
"DAZL",28.0074949297715,3.200743477544,1.1189399107187,2.86051417675159,0.0042295464230431,0.0376444457301793
"RARB",242.771323476105,1.07273055552038,0.2181005775751,4.91851313484485,8.72040665852667e-07,5.01606821840301e-05
"OXSM",337.159656355289,-1.07930946500325,0.265897371734502,-4.05912047179216,4.92578972442843e-05,0.00128185924688127
"EOMES",64.7661530762206,-3.25248512694092,0.494653279181964,-6.57528265519585,4.85608295694173e-11,1.07890023095853e-08
