"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"USH2A",255.853445026801,2.75101067155557,0.461257318285501,5.96415614993626,2.45901500881969e-09,4.11531987070091e-07
"SYT14",441.479370081757,1.47628462152054,0.412301046579212,3.58059877307857,0.000342807721472295,0.0131394079728939
"SIX3",19.3994892952575,-6.01088082561878,1.38294173442903,-4.34644546185488,1.38361433574613e-05,0.000939246309924373
"TTC7A",2085.28085816282,1.34998807650455,0.368388153521767,3.66458058870448,0.000247744225437406,0.0101395172943547
"LOC421415",56.6983261349386,-1.33565061188288,0.401821778313919,-3.3239876083556,0.000887401388817696,0.0264545779103801
"PLB1",59.3427027529947,-2.04678162648215,0.580929033935621,-3.52329029350765,0.000426224242943332,0.0151673018494129
"GLO1",17257.1424500517,1.08860784802748,0.149519358108954,7.2807150980023,3.32055279639303e-13,1.4391616389085e-10
"GREM2",149.648754178766,-2.40283153625624,0.341186666872971,-7.04257161711084,1.88723775699357e-12,6.37999596129245e-10
"FMN2",31.4858344286445,-1.36260754005754,0.391536770027533,-3.48015217054,0.000501129064046795,0.0170082481618917
"DACT2",227.582982463678,-1.38283779448123,0.42381391346006,-3.26284189962429,0.00110301034952778,0.0313119899938562
"LOC107053062",17.6655069500551,-3.50868891010039,0.90023814532695,-3.89751192871982,9.71860366327276e-05,0.00477539411977615
"VIP",23.1979310518797,-2.78408443686869,0.801550898300428,-3.47337198769527,0.000513962474435784,0.0173057922418089
"SYNJ2",639.007316742383,-1.18446600730852,0.27540750975684,-4.30077599682846,1.70201042367277e-05,0.00112819930162121
"ARFGEF3",460.724550655359,-1.90601172440938,0.283652636095064,-6.71952762593256,1.8231461812856e-11,4.66918786398038e-09
"AKAP7",707.407919110016,1.08214275920915,0.192510558874727,5.62121249626279,1.89621859613278e-08,2.71625279071461e-06
"LOC121110170",26.0822498073906,1.25727745156479,0.385438012821293,3.26194461818097,0.00110650758802577,0.0313119899938562
"NT5DC1",1032.61425538866,1.82203911447264,0.279747095103398,6.51316544966871,7.3583383274852e-11,1.65837323665976e-08
"LOC121110442",187.843300484358,1.05974865628221,0.222559667498605,4.7616383875522,1.92027546662134e-06,0.000176404435936415
"SESN1",22047.8903663926,1.08889054713099,0.261421891622475,4.1652615256242,3.10995854336288e-05,0.00185097286121347
"LOC121110447",81.7348966044851,1.38223793587408,0.41249228185986,3.35094254283206,0.000805370108364389,0.0245282359309609
"CD109",252.467221047617,-1.40359056013592,0.337512932764707,-4.15862748914103,3.20165524789364e-05,0.0018988624089525
"COL19A1",662.494891308416,-2.08138420946673,0.319396579734026,-6.51661395748188,7.19121819656643e-11,1.64261028616976e-08
"BAG2",6206.17928550342,1.43465298419763,0.213575191856107,6.71732035790095,1.85096739265442e-11,4.66968684149816e-09
"CSMD1",38.8394771387203,3.72992243784835,0.588086242970858,6.34247524479701,2.26102550504721e-10,4.8418690784017e-08
"KCNF1",43.2329229244236,-5.70825985153353,1.14697290981196,-4.97680442380227,6.46425769502235e-07,6.70339557171551e-05
"LOC101748134",105.502095266904,2.71378694249307,0.495355363214706,5.47846484366581,4.29031807335234e-08,5.71017688140745e-06
"WDCPL",46.9324300205848,2.90730252485637,0.518623679573322,5.60580366721443,2.07290834928444e-08,2.93018598170738e-06
"PNOC",26.404162625252,3.5176151409,0.860647784888592,4.08717154992195,4.36664236904259e-05,0.00246031186546423
"AR",2859.00563636624,-1.31913188267508,0.274345708904262,-4.80828327129189,1.52231949824419e-06,0.000144560485836076
"PHKA1",37793.7259180398,1.17243292715382,0.248777141211663,4.71278398587392,2.44355190396366e-06,0.000214007035402579
"LOC101748744",96.243667603328,-2.26858179025349,0.533821238137794,-4.24970313689151,2.14054012351938e-05,0.00136020863563338
"FRMD7",27.4499019925584,1.64446256853231,0.455185578148552,3.61272994461093,0.000302990214931988,0.0120290217943422
"FHL1",42852.1905451899,-2.8475276501597,0.330729369380722,-8.60984210592358,7.31612738948115e-18,4.946580050576e-15
"NOX1",120.181875501205,1.55603217125619,0.413258152811953,3.7652788230998,0.00016636333177634,0.00740010367635653
"PCDH11X",183.615355088374,-1.79212223309991,0.447953685554706,-4.00068643453778,6.31590043107374e-05,0.00336774968411481
"LOC107052086",75.4026813373163,3.21752212167028,0.848007914457524,3.79421237327549,0.000148112863359493,0.00670644572866474
"PGK2",111815.878434131,1.95408236474951,0.19357659947441,10.0946207860617,5.83561832200827e-24,8.96722331790053e-21
"CHRDL1",470.176702461048,-1.76772267117202,0.435145440649517,-4.06237203941155,4.85765765055689e-05,0.00268330023749553
"TMEM164",2927.76707439019,1.19718219387033,0.305355684522854,3.92061538248761,8.8323134229948e-05,0.00445649533698152
"ATP1B4",12320.6152038037,1.06245913686389,0.289864466019782,3.66536523587332,0.000246985844988179,0.0101330139267844
"IL1RAPL2",168.355733935303,-1.53992131760998,0.340796078142275,-4.51860046630905,6.22497341086377e-06,0.000465578431698364
