"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLYBL",253.487697067001,-1.5344470713028,0.372046622972208,-4.12434081256915,3.71798026813387e-05,0.000816852673495815
"LOC107051115",98.7807973248998,1.05451410298145,0.273443179130311,3.85642862380165,0.000115055672669974,0.00198929914984058
"CLDN10",70.8000523690337,2.81471783814548,0.89202232909792,3.1554342826731,0.00160259364928984,0.0148821836585567
"GPC6",12.5569060576254,5.06946529479376,1.295072390566,3.91442619866074,9.06194488009811e-05,0.00165366538294521
"LOC107051569",4.90928862524453,5.74319723480239,1.72510057803157,3.3291955889063,0.000870972165795324,0.00945672527479907
"SPRY2",1722.1358046597,1.09047559266812,0.294655764726212,3.70084594707106,0.000214881907357086,0.00324495413879766
"KCTD12",2913.07519410832,1.01543128675132,0.283574489865481,3.58082734181418,0.000342507941754913,0.00466776571322953
"KLF5",725.369526627807,1.66029216303855,0.523699104703343,3.17031697806519,0.00152272726453985,0.0143428481186705
"DIAPH3",107.105975469572,2.32529091944119,0.796664631910912,2.91878266751175,0.00351401122252105,0.0263508726398591
"LACC1",97.4689336380728,1.58007585114111,0.548305229496204,2.88174499556191,0.00395479651687936,0.0286908380779648
"TPTE",184.507498083948,1.35443996905867,0.406870676535237,3.32892008977541,0.000871834148652581,0.00946030534685652
"C4A",739.868260680346,2.26390963401399,0.476449693492265,4.75162365499716,2.01789694195531e-06,8.30233801998003e-05
"FREM2",199.755031202137,2.21904453278906,0.504690546574048,4.39684188232261,1.09837297406403e-05,0.000304088492850687
"POSTN",18098.3867126287,2.39753668953075,0.44629556118057,5.37208275876335,7.78323702215044e-08,5.18194660439597e-06
"CCDC169",13.5748410259611,3.04838881184747,0.897800413775217,3.39539697807568,0.000685291586703837,0.00795063489691514
"DCLK1",264.777728888157,1.75605690945117,0.515169691924746,3.40869608010188,0.000652741563837372,0.00765292121084792
"LOC107052065",63.0611532908353,4.00079310943157,0.804971347959736,4.97010622747244,6.69162300439238e-07,3.24078766430709e-05
"LOC124417662",56.0130901591713,3.39346792890896,0.522133537205054,6.49923379194136,8.07301191876184e-11,1.39310401790362e-08
"SLC7A1",575.260257300056,2.30332169368188,0.50616412367364,4.55054316565312,5.3507608314166e-06,0.00017978151799168
"MTUS2",469.291225999035,3.52856084710146,0.408695377043034,8.63371852314814,5.93890363925237e-18,5.86433740467064e-15
"TNFRSF19",273.01960725487,1.36545122534278,0.341366395647901,3.99995794182144,6.3353741924277e-05,0.00125255774078098
